"Pressure_Coefficient","Points:0","Points:1","Points:2"
0.089013,0.30151,-0.01206,0
0.089323,0.29899,-0.01196,0
0.088852,0.29648,-0.011859,0
0.089149,0.29397,-0.011759,0
0.089443,0.29146,-0.011658,0
0.089478,0.28894,-0.011558,0
0.089415,0.28643,-0.011457,0
0.089479,0.28392,-0.011357,0
0.089048,0.28141,-0.011256,0
0.088837,0.27889,-0.011156,0
0.089088,0.27638,-0.011055,0
0.088944,0.27387,-0.010955,0
0.089187,0.27136,-0.010854,0
0.089519,0.26884,-0.010754,0
0.089791,0.26633,-0.010653,0
0.089453,0.26382,-0.010553,0
0.088748,0.26131,-0.010452,0
0.088701,0.25879,-0.010352,0
0.088777,0.25628,-0.010251,0
0.089611,0.25377,-0.010151,0
0.089259,0.25126,-0.01005,0
0.089597,0.24874,-0.0099497,0
0.089382,0.24623,-0.0098492,0
0.089062,0.24372,-0.0097487,0
0.089273,0.24121,-0.0096482,0
0.089475,0.23869,-0.0095477,0
0.089406,0.23618,-0.0094472,0
0.089327,0.23367,-0.0093467,0
0.089294,0.23116,-0.0092462,0
0.089371,0.22864,-0.0091457,0
0.089719,0.22613,-0.0090452,0
0.089159,0.22362,-0.0089447,0
0.088635,0.22111,-0.0088442,0
0.089303,0.21859,-0.0087437,0
0.089837,0.21608,-0.0086432,0
0.090331,0.21357,-0.0085427,0
0.089238,0.21106,-0.0084422,0
0.089193,0.20854,-0.0083417,0
0.089479,0.20603,-0.0082412,0
0.089474,0.20352,-0.0081407,0
0.08964,0.20101,-0.0080402,0
0.08959,0.19849,-0.0079397,0
0.089429,0.19598,-0.0078392,0
0.090525,0.19347,-0.0077387,0
0.089388,0.19095,-0.0076382,0
0.088102,0.18844,-0.0075377,0
0.087806,0.18593,-0.0074372,0
0.089023,0.18342,-0.0073367,0
0.088786,0.1809,-0.0072362,0
0.089289,0.17839,-0.0071357,0
0.089033,0.17588,-0.0070352,0
0.089048,0.17337,-0.0069347,0
0.08889,0.17085,-0.0068342,0
0.088895,0.16834,-0.0067337,0
0.088788,0.16583,-0.0066332,0
0.088579,0.16332,-0.0065327,0
0.08886,0.1608,-0.0064322,0
0.089649,0.15829,-0.0063317,0
0.089603,0.15578,-0.0062312,0
0.090043,0.15327,-0.0061307,0
0.090182,0.15075,-0.0060302,0
0.089444,0.14824,-0.0059296,0
0.090431,0.14573,-0.0058291,0
0.089482,0.14322,-0.0057286,0
0.089862,0.1407,-0.0056281,0
0.090068,0.13819,-0.0055276,0
0.089187,0.13568,-0.0054271,0
0.088429,0.13317,-0.0053266,0
0.087708,0.13065,-0.0052261,0
0.089667,0.12814,-0.0051256,0
0.088544,0.12563,-0.0050251,0
